Price,Open,High,Low,Close,Adj Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2025-04-03,205.5399932861328,207.49000549316406,201.25,203.19000244140625,202.69384765625,103419000
2025-04-04,193.88999938964844,199.8800048828125,187.33999633789062,188.3800048828125,187.92002868652344,125910900
2025-04-07,177.1999969482422,194.14999389648438,174.6199951171875,181.4600067138672,181.0169219970703,160466300
2025-04-08,186.6999969482422,190.33999633789062,169.2100067138672,172.4199981689453,171.9989776611328,120859500
2025-04-09,171.9499969482422,200.61000061035156,171.88999938964844,198.85000610351562,198.3644561767578,184395900
2025-04-10,189.07000732421875,194.77999877929688,183.0,190.4199981689453,189.9550323486328,121880000
2025-04-11,186.10000610351562,199.5399932861328,186.05999755859375,198.14999389648438,197.66615295410156,87435900
2025-04-14,211.44000244140625,212.94000244140625,201.16000366210938,202.52000427246094,202.02549743652344,101352900
2025-04-15,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,201.6464080810547,51343900
2025-04-16,198.36000061035156,200.6999969482422,192.3699951171875,194.27000427246094,193.79563903808594,59732400
2025-04-17,197.1999969482422,198.8300018310547,194.4199981689453,196.97999572753906,196.4990234375,52164700
2025-04-21,193.27000427246094,193.8000030517578,189.80999755859375,193.16000366210938,192.6883544921875,46742500
2025-04-22,196.1199951171875,201.58999633789062,195.97000122070312,199.74000549316406,199.25228881835938,52976400
2025-04-23,206.0,208.0,202.8000030517578,204.60000610351562,204.1004180908203,52929200
2025-04-24,204.88999938964844,208.8300018310547,202.94000244140625,208.3699951171875,207.8612060546875,47311000
2025-04-25,206.3699951171875,209.75,206.1999969482422,209.27999877929688,208.76898193359375,38222300
2025-04-28,210.0,211.5,207.4600067138672,210.13999938964844,209.62689208984375,38743100
2025-04-29,208.69000244140625,212.24000549316406,208.3699951171875,211.2100067138672,210.6942901611328,36827600
2025-04-30,209.3000030517578,213.5800018310547,206.6699981689453,212.5,211.9811248779297,52286500
2025-05-01,209.0800018310547,214.55999755859375,208.89999389648438,213.32000732421875,212.79913330078125,57365700
2025-05-02,206.08999633789062,206.99000549316406,202.16000366210938,205.35000610351562,204.8485870361328,101010600
2025-05-05,203.10000610351562,204.10000610351562,198.2100067138672,198.88999938964844,198.40435791015625,69018500
2025-05-06,198.2100067138672,200.64999389648438,197.02000427246094,198.50999450683594,198.02528381347656,51216500
2025-05-07,199.1699981689453,199.44000244140625,193.25,196.25,195.7707977294922,68536700
2025-05-08,197.72000122070312,200.0500030517578,194.67999267578125,197.49000549316406,197.00778198242188,50478900
2025-05-09,199.0,200.5399932861328,197.5399932861328,198.52999877929688,198.0452423095703,36453900
2025-05-12,210.97000122070312,211.27000427246094,206.75,210.7899932861328,210.55104064941406,63775800
2025-05-13,210.42999267578125,213.39999389648438,209.0,212.92999267578125,212.68861389160156,51909300
2025-05-14,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,212.08929443359375,49325800
2025-05-15,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,211.21029663085938,45029500
2025-05-16,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,211.0205078125,54737900
2025-05-19,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,208.54331970214844,46140500
2025-05-20,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,206.62550354003906,42496600
2025-05-21,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,201.86090087890625,59211800
2025-05-22,200.7100067138672,202.75,199.6999969482422,201.36000061035156,201.13172912597656,46742400
2025-05-23,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,195.04864501953125,78432900
2025-05-27,198.3000030517578,200.74000549316406,197.42999267578125,200.2100067138672,199.98304748535156,56288500
2025-05-28,200.58999633789062,202.72999572753906,199.89999389648438,200.4199981689453,200.1927947998047,45339700
2025-05-29,203.5800018310547,203.80999755859375,198.50999450683594,199.9499969482422,199.72332763671875,51396800
2025-05-30,199.3699951171875,201.9600067138672,196.77999877929688,200.85000610351562,200.622314453125,70819900
2025-06-02,200.27999877929688,202.1300048828125,200.1199951171875,201.6999969482422,201.47134399414062,35423300
2025-06-03,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,203.03956604003906,46381600
2025-06-04,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,202.590087890625,43604000
2025-06-05,203.5,204.75,200.14999389648438,200.6300048828125,200.40257263183594,55126100
2025-06-06,203.0,205.6999969482422,202.0500030517578,203.9199981689453,203.68882751464844,46607700
2025-06-09,204.38999938964844,206.0,200.02000427246094,201.4499969482422,201.2216339111328,72862600
2025-06-10,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,202.44024658203125,54672600
2025-06-11,203.5,204.5,198.41000366210938,198.77999877929688,198.55465698242188,60989900
2025-06-12,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,198.97418212890625,43904600
2025-06-13,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,196.227294921875,51447300
2025-06-16,197.3000030517578,198.69000244140625,196.55999755859375,198.4199981689453,198.195068359375,43020700
2025-06-17,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,195.418212890625,38856200
2025-06-18,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,196.35714721679688,45394700
2025-06-20,198.24000549316406,201.6999969482422,196.86000061035156,201.0,200.7721405029297,96813500
2025-06-23,201.6300048828125,202.3000030517578,198.9600067138672,201.5,201.27157592773438,55814300
2025-06-24,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,200.07293701171875,54064000
2025-06-25,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,201.33151245117188,39525700
2025-06-26,201.42999267578125,202.63999938964844,199.4600067138672,201.0,200.7721405029297,50799100
2025-06-27,201.88999938964844,203.22000122070312,200.0,201.0800018310547,200.85205078125,73188600
2025-06-30,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,204.93740844726562,91912800
2025-07-01,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,207.58441162109375,78788900
2025-07-02,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,212.1991729736328,67941800
2025-07-03,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,213.30792236328125,34955800
2025-07-07,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,209.7119903564453,50229000
2025-07-08,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,209.7719268798828,42848900
2025-07-09,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,210.90065002441406,48749400
2025-07-10,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,212.16920471191406,44443600
2025-07-11,210.57000732421875,212.1300048828125,209.86000061035156,211.16000366210938,210.92062377929688,39765800
2025-07-14,209.92999267578125,210.91000366210938,207.5399932861328,208.6199951171875,208.3834991455078,38840100
2025-07-15,209.22000122070312,211.88999938964844,208.9199981689453,209.11000061035156,208.87295532226562,42296300
2025-07-16,210.3000030517578,212.39999389648438,208.63999938964844,210.16000366210938,209.92176818847656,47490500
2025-07-17,210.57000732421875,211.8000030517578,209.58999633789062,210.02000427246094,209.78192138671875,48068100
2025-07-18,210.8699951171875,211.7899932861328,209.6999969482422,211.17999267578125,210.9405975341797,48974600
2025-07-21,212.10000610351562,215.77999877929688,211.6300048828125,212.47999572753906,212.23912048339844,51377400
2025-07-22,213.13999938964844,214.9499969482422,212.22999572753906,214.39999389648438,214.15695190429688,46404100
2025-07-23,215.0,215.14999389648438,212.41000366210938,214.14999389648438,213.9072265625,46989300
2025-07-24,213.89999389648438,215.69000244140625,213.52999877929688,213.75999450683594,213.51766967773438,46022600
2025-07-25,214.6999969482422,215.24000549316406,213.39999389648438,213.8800048828125,213.63754272460938,40268800
2025-07-28,214.02999877929688,214.85000610351562,213.05999755859375,214.0500030517578,213.80735778808594,37858000
2025-07-29,214.17999267578125,214.80999755859375,210.82000732421875,211.27000427246094,211.03050231933594,51411700
2025-07-30,211.89999389648438,212.38999938964844,207.72000122070312,209.0500030517578,208.81301879882812,45512500
2025-07-31,208.49000549316406,209.83999633789062,207.16000366210938,207.57000732421875,207.33470153808594,80698400
2025-08-01,210.8699951171875,213.5800018310547,201.5,202.3800048828125,202.1505889892578,104434500
2025-08-04,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,203.11949157714844,75109300
2025-08-05,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,202.68995666503906,44155100
2025-08-06,205.6300048828125,215.3800048828125,205.58999633789062,213.25,213.0082550048828,108483100
2025-08-07,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,219.7805633544922,90224800
2025-08-08,220.8300018310547,231.0,219.25,229.35000610351562,229.0900115966797,113854000
2025-08-11,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,227.17999267578125,61806100
2025-08-12,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,229.64999389648438,55626200
2025-08-13,231.07000732421875,235.0,230.42999267578125,233.3300018310547,233.3300018310547,69878500
2025-08-14,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,232.77999877929688,51916300
2025-08-15,234.0,234.27999877929688,229.33999633789062,231.58999633789062,231.58999633789062,56038700
2025-08-18,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,230.88999938964844,37476200
2025-08-19,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,230.55999755859375,39402600
2025-08-20,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,226.00999450683594,42263900
2025-08-21,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,224.89999389648438,30621200
2025-08-22,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,227.75999450683594,42477800
2025-08-25,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,227.16000366210938,30983100
2025-08-26,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,229.30999755859375,54575100
2025-08-27,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,230.49000549316406,31259500
2025-08-28,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,232.55999755859375,38074700
2025-08-29,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,232.13999938964844,39418400
2025-09-02,229.25,230.85000610351562,226.97000122070312,229.72000122070312,229.72000122070312,44075600
2025-09-03,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,238.47000122070312,66427800
2025-09-04,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,239.77999877929688,47549400
2025-09-05,240.0,241.32000732421875,238.49000549316406,239.69000244140625,239.69000244140625,54870400
2025-09-08,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,237.8800048828125,48999500
2025-09-09,237.0,238.77999877929688,233.36000061035156,234.35000610351562,234.35000610351562,66313900
2025-09-10,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,226.7899932861328,83440800
2025-09-11,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,230.02999877929688,50208600
2025-09-12,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,234.07000732421875,55824200
2025-09-15,237.0,238.19000244140625,235.02999877929688,236.6999969482422,236.6999969482422,42699500
2025-09-16,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,238.14999389648438,63421100
2025-09-17,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,238.99000549316406,46508000
2025-09-18,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,237.8800048828125,44249600
2025-09-19,241.22999572753906,246.3000030517578,240.2100067138672,245.5,245.5,163741300
2025-09-22,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,256.0799865722656,105517400
2025-09-23,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,254.42999267578125,60275200
2025-09-24,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,252.30999755859375,42303700
2025-09-25,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,256.8699951171875,55202100
2025-09-26,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,255.4600067138672,46076300
2025-09-29,254.55999755859375,255.0,253.00999450683594,254.42999267578125,254.42999267578125,40127700
2025-09-30,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,254.6300048828125,37704300
2025-10-01,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,255.4499969482422,48713900
2025-10-02,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,257.1300048828125,42630200
2025-10-03,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,258.0199890136719,49155600
2025-10-06,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,256.69000244140625,44664100
2025-10-07,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,256.4800109863281,31955800
2025-10-08,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,258.05999755859375,36496900
2025-10-09,257.80999755859375,258.0,253.13999938964844,254.0399932861328,254.0399932861328,38322000
2025-10-10,254.94000244140625,256.3800048828125,244.0,245.27000427246094,245.27000427246094,61999100
2025-10-13,249.3800048828125,249.69000244140625,245.55999755859375,247.66000366210938,247.66000366210938,38142900
2025-10-14,246.60000610351562,248.85000610351562,244.6999969482422,247.77000427246094,247.77000427246094,35478000
2025-10-15,249.49000549316406,251.82000732421875,247.47000122070312,249.33999633789062,249.33999633789062,33893600
2025-10-16,248.25,249.0399932861328,245.1300048828125,247.4499969482422,247.4499969482422,39777000
2025-10-17,248.02000427246094,253.3800048828125,247.27000427246094,252.2899932861328,252.2899932861328,49147000
2025-10-20,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,262.239990234375,90483000
2025-10-21,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,262.7699890136719,46695900
2025-10-22,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,258.45001220703125,45015300
2025-10-23,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,259.5799865722656,32754900
2025-10-24,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,262.82000732421875,38221700
